CS60005,FOUNDATIONS OF COMPUTING SCIENCE,NC243,16CS60R88-16CS91R09,H
CY41011,PRINCIPLES OF ORGANIC SYNTHESIS,NR224,12CY20020-13CY20031,E
CY41011,PRINCIPLES OF ORGANIC SYNTHESIS,NR124,13CY20032-16CY40015,H
CY41011,PRINCIPLES OF ORGANIC SYNTHESIS,NR123,16CY40016-16CY40033,H
CY41011,PRINCIPLES OF ORGANIC SYNTHESIS,NC341,16CY40034-16CY40050,H
EC21005,NETWORK THEORY,F142,12EC10009-15EC10017,H
EC21005,NETWORK THEORY,NR221,15EC10018-15EC10037,E
EC21005,NETWORK THEORY,NR222,15EC10038-15EC10060,E
EC21005,NETWORK THEORY,NR121,15EC10061-15EC30011,F
EC21005,NETWORK THEORY,NR122,15EC30012-15EC30031,F
EC21005,NETWORK THEORY,NR321,15EC30033-15EC3FP03,E
EC21101,BASIC ELECTRONICS,V1,10MA20039-15AE10011,C
EC21101,BASIC ELECTRONICS,V2,15AE10012-15CH10004,C
EC21101,BASIC ELECTRONICS,F116,15CH10006-15CH10033,C
EC21101,BASIC ELECTRONICS,F142,15CH10035-15CH10061,C
EC21101,BASIC ELECTRONICS,S301,15CH30002-15CY20021,A
EC21101,BASIC ELECTRONICS,S302,15CY20022-15IM10029,C
EC21101,BASIC ELECTRONICS,NR122,15IM10030-15IM3FP13,D
EC31005,RF & MICROWAVE ENGINEERING,V3,10EC10035-14EC10013,C
EC31005,RF & MICROWAVE ENGINEERING,V4,14EC10014-14EC10023,C
EC31005,RF & MICROWAVE ENGINEERING,NR221,14EC10024-14EC10046,H
Subject,Subject Name,Room No,Subdivision,Sitting Pattern
No,,,,
EC31005,RF & MICROWAVE ENGINEERING,NR222,14EC10047-14EC10067,H
EC31005,RF & MICROWAVE ENGINEERING,NR321,14EC10068-14EC30025,H
EC31005,RF & MICROWAVE ENGINEERING,NR322,14EC30026-14EC30046,G
EC60501,DIGITAL IMAGE PROCESSING,NR221,10EC35012-13EC10035,G
EC60501,DIGITAL IMAGE PROCESSING,NR222,13EC10036-13EC35001,G
EC60501,DIGITAL IMAGE PROCESSING,NR121,13EC35002-13EC35021,H
EC60501,DIGITAL IMAGE PROCESSING,NR122,13EC35022-16AT91R14,H
EC60501,DIGITAL IMAGE PROCESSING,NR321,16CS91R08-16EC65R16,G
EC60501,DIGITAL IMAGE PROCESSING,NR322,16EC65R17-16MM91R02,F
EE21101,SIGNALS & NETWORKS,V1,10CS30030-15CS10026,E
EE21101,SIGNALS & NETWORKS,V2,15CS10027-15CS30012,E
EE21101,SIGNALS & NETWORKS,F116,15CS30013-15CS30040,B
EE21101,SIGNALS & NETWORKS,F142,15CS30041-15EE10024,B
EE21101,SIGNALS & NETWORKS,S301,15EE10025-15EE30009,D
EE21101,SIGNALS & NETWORKS,S302,15EE30010-15IE10029,B
EE21101,SIGNALS & NETWORKS,NR121,15IE10030-15QE30007,D
EE31011,POWER ELECTRONICS,F232,11EE35025-14EE10008,C
EE31011,POWER ELECTRONICS,NC141,14EE10009-14EE10022,F
EE31011,POWER ELECTRONICS,NC142,14EE10023-14EE10039,F
EE31011,POWER ELECTRONICS,NC241,14EE10040-14EE10055,F
EE31011,POWER ELECTRONICS,NC242,14EE10056-14EE30004,F
EE31011,POWER ELECTRONICS,NC243,14EE30005-14EE30019,F
EE31011,POWER ELECTRONICS,NC244,14EE30020-14QE30005,E
IM31007,PRODUCTION PLANNING AND CONTROL,NC141,11IM30002-14IM10006,C
IM31007,PRODUCTION PLANNING AND CONTROL,NR223,14IM10007-14IM10023,B
IM31007,PRODUCTION PLANNING AND CONTROL,NR224,14IM10024-14IM30008,A
IM31007,PRODUCTION PLANNING AND CONTROL,NR124,14IM30010-14IM3FP12,B
IM41001,PRODUCT DEVELOPMENT,NC142,11IM30020-13IM10012,B
IM41001,PRODUCT DEVELOPMENT,NC241,13IM10013-13IM30007,B
IM41001,PRODUCT DEVELOPMENT,NC242,13IM30008-13IM30026,B
IM41001,PRODUCT DEVELOPMENT,NC243,13IM3FP06-13QM30005,A
MA20103,PARTIAL DIFFERENTIAL EQUATIONS,V1,10EX20014-14EX20031,A
Subject,Subject Name,Room No,Subdivision,Sitting Pattern
No,,,,
MA20103,PARTIAL DIFFERENTIAL EQUATIONS,V2,14EX20033-15AG30015,A
MA20103,PARTIAL DIFFERENTIAL EQUATIONS,V3,15AG30016-15BT10010,E
MA20103,PARTIAL DIFFERENTIAL EQUATIONS,V4,15BT10011-15BT30012,E
MA20103,PARTIAL DIFFERENTIAL EQUATIONS,F116,15BT30014-15HS20016,A
MA20103,PARTIAL DIFFERENTIAL EQUATIONS,F142,15HS20017-15HS20047,A
MA20103,PARTIAL DIFFERENTIAL EQUATIONS,S301,15MA20001-15MA20051,B
MA20103,PARTIAL DIFFERENTIAL EQUATIONS,S302,15MA20052-15ME10033,A
MA20103,PARTIAL DIFFERENTIAL EQUATIONS,NR221,15ME10034-15ME10058,A
MA20103,PARTIAL DIFFERENTIAL EQUATIONS,NR222,15ME10059-15ME30004,A
MA20103,PARTIAL DIFFERENTIAL EQUATIONS,NR121,15ME30006-15ME30032,A
MA20103,PARTIAL DIFFERENTIAL EQUATIONS,NR122,15ME30033-15ME30056,A
MA20103,PARTIAL DIFFERENTIAL EQUATIONS,NR321,15ME30057-15MT10028,A
MA20103,PARTIAL DIFFERENTIAL EQUATIONS,NR322,15MT10029-15MT3FP14,A
MA41007,FUNCTIONAL ANALYSIS,F232,09MA2034-13MA20009,D
MA41007,FUNCTIONAL ANALYSIS,NC141,13MA20010-13MA20024,G
MA41007,FUNCTIONAL ANALYSIS,NC142,13MA20025-13MA20039,G
MA41007,FUNCTIONAL ANALYSIS,NC241,13MA20040-13MA20054,G
MA41007,FUNCTIONAL ANALYSIS,NC242,16MA40002-16MA40017,G
MA41007,FUNCTIONAL ANALYSIS,NC243,16MA40018-16MA40035,G
MA60077,COMPUTER PROGRAMMING,F232,08MA2001-12AG32017,B
MA60077,COMPUTER PROGRAMMING,NC141,12AG32018-16AG61R12,E
MA60077,COMPUTER PROGRAMMING,NC142,16AG61R14-16AG62R17,E
MA60077,COMPUTER PROGRAMMING,NC241,16AG63R01-16AG63R14,E
MA60077,COMPUTER PROGRAMMING,NC242,16AG63R16-16AG63R29,E
MA60077,COMPUTER PROGRAMMING,NC243,16AG65R01-16AG65R11,E
MA60077,COMPUTER PROGRAMMING,NR322,16AG65R13-16MI60R22,H
MA61027,CRYPTOGRAPHY AND NETWORK SECURITY,F232,11MA20027-14CS10056,H
MA61027,CRYPTOGRAPHY AND NETWORK SECURITY,NR223,14CS10060-15MA40007,F
MA61027,CRYPTOGRAPHY AND NETWORK SECURITY,NR124,15MA40010-15MA40025,G
MA61027,CRYPTOGRAPHY AND NETWORK SECURITY,NR123,15MA40026-16MA60R13,G
MA61027,CRYPTOGRAPHY AND NETWORK SECURITY,NC341,16MA60R14-16MA60R29,G
ME21103,MECHANICS OF SOLIDS,NR223,10NA10016-15NA10018,G
Subject,Subject Name,Room No,Subdivision,Sitting Pattern
No,,,,
ME21103,MECHANICS OF SOLIDS,NR124,15NA10019-15NA30005,C
ME21103,MECHANICS OF SOLIDS,NR123,15NA30006-15NA30016,D
ME21103,MECHANICS OF SOLIDS,NC341,15NA30019-15QM30006,D
ME30005,HEAT TRANSFER,F116,12ME10026-14ME10009,E
ME30005,HEAT TRANSFER,F142,14ME10010-14ME10042,D
ME30005,HEAT TRANSFER,NR221,14ME10043-14ME10070,D
ME30005,HEAT TRANSFER,NR222,14ME10071-14ME30012,D
ME30005,HEAT TRANSFER,NR121,14ME30013-14ME30037,B
ME30005,HEAT TRANSFER,NR122,14ME30038-14ME30051,B
ME30005,HEAT TRANSFER,NR321,14ME30052-14MF10026,D
ME30005,HEAT TRANSFER,NR322,14MF10027-14QM30006,D
ME40601,SYSTEMS & CONTROL,V1,10MF10012-13ME10020,G
ME40601,SYSTEMS & CONTROL,V2,13ME10021-13ME10075,G
ME40601,SYSTEMS & CONTROL,F116,13ME10076-13ME32004,D
ME40601,SYSTEMS & CONTROL,S301,13ME32005-13MF10006,C
ME40601,SYSTEMS & CONTROL,S302,13MF10007-13NA10008,D
MI30013,MINING MACHINERY,F232,10MI10001-14MI10001,F
MI30013,MINING MACHINERY,NC244,14MI10004-14MI10023,G
MI30013,MINING MACHINERY,NR124,14MI10025-14MI31004,E
MI30013,MINING MACHINERY,NR123,14MI31005-14MI33001,E
MI30013,MINING MACHINERY,NC341,14MI33002-14MI3FP01,E
MI40001,ENVIRONMENTAL ENGINEERING,F232,12MI10008-13MI10010,G
MI40001,ENVIRONMENTAL ENGINEERING,NC244,13MI10011-13MI10032,H
MI40001,ENVIRONMENTAL ENGINEERING,NR224,13MI10033-13MI31009,F
MI40001,ENVIRONMENTAL ENGINEERING,NR123,13MI31010-13MI33002,F
MI40001,ENVIRONMENTAL ENGINEERING,NC341,13MI33003-13MI3FP10,F
NA31005,RESISTANCE AND PROPULSION,NC141,10NA30001-14NA10004,D
NA31005,RESISTANCE AND PROPULSION,NC142,14NA10005-14NA10024,C
NA31005,RESISTANCE AND PROPULSION,NC241,14NA10026-14NA30009,C
NA31005,RESISTANCE AND PROPULSION,NR224,14NA30013-14NA3FP19,B
PH41017,CONDENSED MATTER PHYSICS-II,NC141,12PH20006-13PH20018,B
PH41017,CONDENSED MATTER PHYSICS-II,NC241,13PH20019-15PH40002,A
"SubjectNo",Subject Name,Room No,Subdivision,Sitting Pattern
PH41017,CONDENSED MATTER PHYSICS-II,NC242,15PH40005-15PH40019,A
PH41017,CONDENSED MATTER PHYSICS-II,NC244,15PH40020-15PH40034,A
Subject,Subject Name,Room No,Subdivision,Sitting Pattern
No,,,,
CS60026,PARALLEL & DISTRIBUTED ALGORITHMS,F232,12CS10025-12CS30015,E
CS60026,PARALLEL & DISTRIBUTED ALGORITHMS,F116,12CS30016-12EC35018,C
CS60026,PARALLEL & DISTRIBUTED ALGORITHMS,F232,12EC35025-13CS10033,C
CS60026,PARALLEL & DISTRIBUTED ALGORITHMS,S302,13CS10038-16CS91R12,D
CY00001,PREPARATORY CHEMISTRY,F232,16PP00001-16PP00018,D
CY11001,CHEMISTRY,V1,10AG10032-16AE30002,C
CY11001,CHEMISTRY,V2,16AE30003-16BT10008,A
CY11001,CHEMISTRY,F116,16BT10009-16CE10008,A
CY11001,CHEMISTRY,F142,16CE10009-16CE10062,A
CY11001,CHEMISTRY,F232,16CE10063-16CH10005,A
CY11001,CHEMISTRY,S301,16CH10006-16CS10022,B
CY11001,CHEMISTRY,S302,16CS10023-16CY20001,A
CY11001,CHEMISTRY,NR222,16CY20002-16EC10019,A
CY11001,CHEMISTRY,NC141,16EC10020-16EC10047,H
CY11001,CHEMISTRY,NR121,16EC10048-16EC30029,A
CY11001,CHEMISTRY,NR122,16EC30030-16EE10033,A
CY11001,CHEMISTRY,V1,16EE10034-16GG20018,E
CY11001,CHEMISTRY,V2,16GG20019-16IE10019,G
CY11001,CHEMISTRY,F116,16IE10027-16IM30009,G
CY11001,CHEMISTRY,F142,16IM30017-16MA20041,G
CY11001,CHEMISTRY,F232,16MA20042-16ME10024,G
CY11001,CHEMISTRY,S301,16ME10025-16MF10005,D
CY11001,CHEMISTRY,S302,16MF10013-16MI10038,C
CY11001,CHEMISTRY,NR221,16MI10039-16MT10011,A
CY11001,CHEMISTRY,NR222,16MT10012-16MT30008,G
CY11001,CHEMISTRY,NC141,16MT30009-16NA10025,B
CY11001,CHEMISTRY,NR121,16NA10026-16PH20007,G
CY11001,CHEMISTRY,NR122,16PH20008-16QD30012,G
EP60003,PRODUCT DEVELOPMENT,V1,12CH30028-14CH10053,G
EP60003,PRODUCT DEVELOPMENT,S302,14CH10054-14IE10002,B
EP60003,PRODUCT DEVELOPMENT,NC141,14IE10007-14NA3EP04,A
EP60021,ENGINEERING B-PLAN DEVELOPMENT - 1,F116,11BT10021-13HS20024,H
Subject,Subject Name,Room No,Subdivision,Sitting Pattern
No,,,,
EP60021,ENGINEERING B-PLAN DEVELOPMENT - 1,F142,13HS20025-14CH30004,F
EP60021,ENGINEERING B-PLAN DEVELOPMENT - 1,NR222,14CH30005-16RJ91R01,D
EP60022,TECHNOLOGY ENTREPRENEURSHIP,F116,09MA2034-14AG30033,F
EP60022,TECHNOLOGY ENTREPRENEURSHIP,F142,14BT30015-14EE10050,E
EP60022,TECHNOLOGY ENTREPRENEURSHIP,NR221,14EE10054-16RJ91R02,D
EP60031,ENTREPRENEURIAL EXIT STRATEGIES,F142,11AR10026-13HS20020,H
EP60031,ENTREPRENEURIAL EXIT STRATEGIES,NR121,13HS20021-14CH30018,B
EP60031,ENTREPRENEURIAL EXIT STRATEGIES,NR122,14CH30020-14IE10006,B
HS30071,APPLIED ORGANISATIONAL PSYCHOLOGY,V1,09EE1044-14EC10016,A
HS30071,APPLIED ORGANISATIONAL PSYCHOLOGY,V2,14EC10018-14MT30001,E
HS30071,APPLIED ORGANISATIONAL PSYCHOLOGY,S301,14MT30007-15IE10031,A
HS30073,ENVIRONMENTAL SOCIOLOGY,F116,10AG32018-12IM10024,D
HS30073,ENVIRONMENTAL SOCIOLOGY,F142,12NA10021-14BT30013,C
HS30073,ENVIRONMENTAL SOCIOLOGY,NR121,14CE10025-15IE10025,D
HS40072,SOCIOLOGY OF  SCIENCE,NR221,10AR10047-13CE10049,B
HS40072,SOCIOLOGY OF  SCIENCE,NR121,13CE33006-14MF10016,C
HS40072,SOCIOLOGY OF  SCIENCE,NR122,14MF3IM11-15IE10016,C
IP60111,FAMILY LAW,NR222,16IP63001-16IP63019,C
IP60111,FAMILY LAW,NC141,16IP63020-16IP63036,E
IP60117,LAW OF CRIMES - II,NC141,15IP61003-15IP61027,F
IP60117,LAW OF CRIMES - II,NR121,15IP61028-15IP61050,F
IP60163,INTERNATIONAL INVESTMENT LAW,NR221,14IP60001-14IP60025,C
IP60163,INTERNATIONAL INVESTMENT LAW,NR222,14IP60026-14IP60043,B
IP63129,PRINCIPLES OF CRIMINAL LAW AND JUSTICE,NC141,16IP62002-16IP62012,G
MA31020,REGRESSION AND TIME SERIES MODEL,V2,11HS20013-14HS20002,C
MA31020,REGRESSION AND TIME SERIES MODEL,S301,14HS20003-14NA3FP19,C
MI60045,COAL PREPARATION,F116,12GG20010-13MI10011,E
MI60045,COAL PREPARATION,F142,13MI10013-13MI33004,D
MI60045,COAL PREPARATION,NR122,13MI33005-16MI91R04,D
Subject,Subject Name,Room No,Subdivision,Sitting Pattern
No,,,,
AE31001,THERMODYNAMICS & AEROSPACE PROP.SYSTEM,NC241,10AE10027-14AE10006,B
AE31001,THERMODYNAMICS & AEROSPACE PROP.SYSTEM,NC242,14AE10007-14AE10020,B
AE31001,THERMODYNAMICS & AEROSPACE PROP.SYSTEM,NC243,14AE10021-14AE10031,B
AE31001,THERMODYNAMICS & AEROSPACE PROP.SYSTEM,NC244,14AE10032-14AE30008,A
AE31001,THERMODYNAMICS & AEROSPACE PROP.SYSTEM,NR223,14AE30009-14AE30019,A
AG31005,PRINCIPLES OF FOOD ENGINEERING,NC141,10AG10020-13AG32014,C
AG31005,PRINCIPLES OF FOOD ENGINEERING,NC142,14AG10001-14AG10019,C
AG31005,PRINCIPLES OF FOOD ENGINEERING,NC244,14AG10020-14AG10033,B
AG31005,PRINCIPLES OF FOOD ENGINEERING,NR223,14AG30002-14AG30017,C
AG31005,PRINCIPLES OF FOOD ENGINEERING,NR224,14AG30018-14AG3FP10,A
CE20103,TRANSPORTATION ENGG.,NR221,10CE10055-15CE10010,G
CE20103,TRANSPORTATION ENGG.,NR222,15CE10011-15CE10032,G
CE20103,TRANSPORTATION ENGG.,NR121,15CE10033-15CE10057,H
CE20103,TRANSPORTATION ENGG.,NR122,15CE10058-15CE30013,H
CE20103,TRANSPORTATION ENGG.,NR321,15CE30014-15CE30023,G
CE31216,CONSTRUCTION PLANNING AND MANAGEMENT,NR221,10CE30016-12CE31018,E
CE31216,CONSTRUCTION PLANNING AND MANAGEMENT,NR222,12CE31019-14CE10024,E
CE31216,CONSTRUCTION PLANNING AND MANAGEMENT,NR121,14CE10025-14CE10047,F
CE31216,CONSTRUCTION PLANNING AND MANAGEMENT,NR122,14CE10048-14CE30013,F
CE31216,CONSTRUCTION PLANNING AND MANAGEMENT,NR321,14CE30014-14CE3FP17,E
CH21103,CHEMICAL PROCESS CALCULATIONS,V1,11BT10017-14BT30018,G
CH21103,CHEMICAL PROCESS CALCULATIONS,V2,14BT30019-15CH10037,G
CH21103,CHEMICAL PROCESS CALCULATIONS,S301,15CH10038-15CH30019,C
CH21103,CHEMICAL PROCESS CALCULATIONS,S302,15CH30020-15CH3PE02,D
CH31007,MECHANICAL OPERATIONS,NR221,08CH1027-14CH10008,F
CH31007,MECHANICAL OPERATIONS,NR222,14CH10009-14CH10030,F
CH31007,MECHANICAL OPERATIONS,NR121,14CH10031-14CH10056,G
CH31007,MECHANICAL OPERATIONS,NR122,14CH30002-14CH30020,G
CH31007,MECHANICAL OPERATIONS,NR321,14CH30021-14CH3FP18,F
CS21001,DISCRETE STRUCTURES,F116,10CS30030-15CS10020,F
CS21001,DISCRETE STRUCTURES,F142,15CS10021-15CS10043,E
CS21001,DISCRETE STRUCTURES,NR221,15CS10044-15CS10062,B
Subject,Subject Name,Room No,Subdivision,Sitting Pattern
No,,,,
CS21001,DISCRETE STRUCTURES,NR121,15CS30001-15CS30022,C
CS21001,DISCRETE STRUCTURES,NR122,15CS30023-15CS30044,B
CS31005,ALGORITHMS -II,F116,09CS3031-14CS10012,E
CS31005,ALGORITHMS -II,F142,14CS10013-14CS10040,D
CS31005,ALGORITHMS -II,NR121,14CS10041-14CS10059,E
CS31005,ALGORITHMS -II,NR321,14CS10060-14CS30021,D
CS31005,ALGORITHMS -II,NR322,14CS30022-16CS1FX01,D
CS40019,IMAGE PROCESSING,F232,11CS10050-13CS10016,F
CS40019,IMAGE PROCESSING,NC242,13CS10019-13CS10056,F
CS40019,IMAGE PROCESSING,NC243,13CS10058-13CS30018,E
CS40019,IMAGE PROCESSING,NC244,13CS30019-13CS30030,E
CS40019,IMAGE PROCESSING,NR223,13CS30031-13MI31013,E
CS60057,SPEECH & NATURAL LANG. PROCESSING,F116,12CE31005-12MA20034,G
CS60057,SPEECH & NATURAL LANG. PROCESSING,F142,12MA20043-13EC10012,F
CS60057,SPEECH & NATURAL LANG. PROCESSING,NR221,13EC10018-15ME10077,C
CS60057,SPEECH & NATURAL LANG. PROCESSING,NR222,16CS60D03-16CS60R53,B
CS60057,SPEECH & NATURAL LANG. PROCESSING,NR122,16CS60R55-16ET91R01,C
CY60003,ORGANIC PHOTOCHEMISTRY AND  PERICYCLIC,F232,12CY20004-12CY20030,H
CY60003,ORGANIC PHOTOCHEMISTRY AND  PERICYCLIC,NC242,12CY20032-15CY40013,H
CY60003,ORGANIC PHOTOCHEMISTRY AND  PERICYCLIC,NC243,15CY40014-15CY40031,G
CY60003,ORGANIC PHOTOCHEMISTRY AND  PERICYCLIC,NC244,15CY40032-16CY91R02,G
EC21107,SEMICONDUCTOR DEVICES,F116,12EC10009-15EC10018,D
EC21107,SEMICONDUCTOR DEVICES,F142,15EC10019-15EC10044,C
EC21107,SEMICONDUCTOR DEVICES,NR221,15EC10045-15EC30001,D
EC21107,SEMICONDUCTOR DEVICES,NR222,15EC30002-15EC30012,D
EC21107,SEMICONDUCTOR DEVICES,NR121,15EC30013-15EC30036,D
EC21107,SEMICONDUCTOR DEVICES,NR122,15EC30037-15ME30047,D
EC31003,DIGITAL ELECTRONIC CIRCUITS,V1,09EE1044-14EC10032,E
EC31003,DIGITAL ELECTRONIC CIRCUITS,V2,14EC10033-14EC30015,E
EC31003,DIGITAL ELECTRONIC CIRCUITS,F116,14EC30016-14EC30045,B
EC31003,DIGITAL ELECTRONIC CIRCUITS,F142,14EC30046-14EE10030,B
EC31003,DIGITAL ELECTRONIC CIRCUITS,S301,14EE10031-14EE30016,D
Subject,Subject Name Room No,,Subdivision,Sitting Pattern
No,,,,
EC31003,DIGITAL ELECTRONIC CIRCUITS S302,,14EE30017-14QE30005,B
EC60503,EMBEDDED SYSTEMS DESIGN F232,,11EC35023-13EC35004,B
EC60503,EMBEDDED SYSTEMS DESIGN NC141,,13EC35005-13EC35018,E
EC60503,EMBEDDED SYSTEMS DESIGN NC142,,13EC35019-13EC35032,E
EC60503,EMBEDDED SYSTEMS DESIGN NC241,,13EC35033-16EC65R06,E
EC60503,EMBEDDED SYSTEMS DESIGN NR322,,16EC65R08-16EC91S02,F
ES61007,RENEWABLE ENERGY SOURCES NR224,,15CL72P01-16ES91R04,E
HS20001,ECONOMICS V1,,11MI10040-15AE3FP15,A
HS20001,ECONOMICS V2,,15AG3FP05-15IE3FP08,A
HS20001,ECONOMICS F116,,15IM10002-15IM30001,A
HS20001,ECONOMICS F142,,15IM30002-15MA20011,A
HS20001,ECONOMICS F232,,15MA20012-15MA20024,A
HS20001,ECONOMICS S301,,15MA20025-15MF10019,B
HS20001,ECONOMICS S302,,15MF10020-15MI10012,A
HS20001,ECONOMICS NR221,,15MI10013-15MI31008,A
HS20001,ECONOMICS NR222,,15MI31009-15MI3FP21,A
HS20001,ECONOMICS NR121,,15MI3FP22-15MT10027,A
HS20001,ECONOMICS NR122,,15MT10028-15MT30018,A
HS20001,ECONOMICS NR321,,15MT3EP01-15NA30007,C
HS20001,ECONOMICS NR322,,15NA30009-15QM30006,A
HS20005,MICRO ECONOMICS-I NC141,,11HS20013-15HS20005,D
HS20005,MICRO ECONOMICS-I NC142,,15HS20006-15HS20016,D
HS20005,MICRO ECONOMICS-I NC241,,15HS20017-15HS20027,C
HS20005,MICRO ECONOMICS-I NC242,,15HS20028-15HS20038,C
HS20005,MICRO ECONOMICS-I NR224,,15HS20039-15IE10029,B
HS30079,PUBLIC FINANCE AND POLICY NR221,,07HS2024-13IM3FP11,H
HS30079,PUBLIC FINANCE AND POLICY NR222,,13IM3FP14-14AR10036,H
HS30079,PUBLIC FINANCE AND POLICY NR321,,14HS20002-14HS20026,H
HS30079,PUBLIC FINANCE AND POLICY NR322,,14HS20027-14HS20044,E
IM21001,"ENGINEERING ECONOMY, COSTING AND ACCOUNTING F232",,10MF10012-13ME10044,E
IM21001,"ENGINEERING ECONOMY, COSTING AND ACCOUNTING NC141",,13ME10050-14IM10009,H
IM21001,"ENGINEERING ECONOMY, COSTING AND ACCOUNTING NC142",,14IM10010-14IM10028,H
Subject,Subject Name Room No,,Subdivision,Sitting Pattern
No,,,,
IM21001,"ENGINEERING ECONOMY, COSTING AND ACCOUNTING NC241",,14IM10029-14IM30010,H
IM21001,"ENGINEERING ECONOMY, COSTING AND ACCOUNTING NC242",,14IM30011-14IM3FP12,E
IP60125,LABOUR AND INDUSTRIAL LAWS NC141,,14IP60001-14IP60017,A
IP60125,LABOUR AND INDUSTRIAL LAWS NC243,,14IP60018-14IP60033,H
IP60125,LABOUR AND INDUSTRIAL LAWS NC244,,14IP60034-16HS61006,H
IP60125,LABOUR AND INDUSTRIAL LAWS NR224,,16HS61008-16HS61023,F
MA31011,OBJECT ORIENTED SYSTEMS DESIGN F232,,10MA20039-14MA20009,G
MA31011,OBJECT ORIENTED SYSTEMS DESIGN NC242,,14MA20010-14MA20025,G
MA31011,OBJECT ORIENTED SYSTEMS DESIGN NC243,,14MA20026-14MA20042,F
MA31011,OBJECT ORIENTED SYSTEMS DESIGN NC244,,14MA20043-14MA20057,F
MA40011,FLUID MECHANICS NC141,,09MA2034-13MA20008,B
MA40011,FLUID MECHANICS NC142,,13MA20009-13MA20022,B
MA40011,FLUID MECHANICS NC241,,13MA20023-13MA20033,A
MA40011,FLUID MECHANICS NC242,,13MA20034-13MA20043,A
MA40011,FLUID MECHANICS NC243,,13MA20044-13MA20054,A
MA60017,STATISTICAL METHODS F142,,12EX20019-15RJ91R07,H
MA60017,STATISTICAL METHODS NR121,,16AE90J01-16CE62R18,B
MA60017,STATISTICAL METHODS NR321,,16CE62R19-16GS91R01,A
MA60017,STATISTICAL METHODS NR322,,16GS91R02-16WM91R05,C
MA60061,STATISTICAL TECHNIQUE & COMPUTER F116,,13AG10021-16AG66R09,H
MA60061,STATISTICAL TECHNIQUE & COMPUTER F142,,16AG66R10-16AR60R21,G
MA60061,STATISTICAL TECHNIQUE & COMPUTER NR222,,16AR60R23-16AR60R45,C
MA60061,STATISTICAL TECHNIQUE & COMPUTER NR321,,16AR60R46-16BT60R14,B
MA60061,STATISTICAL TECHNIQUE & COMPUTER NR322,,16BT60R15-16BT60R29,B
ME31007,"CASTING, FORMING AND WELDING V1",,11MF3IM05-14ME10028,C
ME31007,"CASTING, FORMING AND WELDING V2",,14ME10029-14ME10078,C
ME31007,"CASTING, FORMING AND WELDING F116",,14ME10079-14ME30014,C
ME31007,"CASTING, FORMING AND WELDING S301",,14ME30015-14MF10010,A
ME31007,"CASTING, FORMING AND WELDING S302",,14MF10011-14QM30006,C
MF40603,COMPUTER INTEGRATED MANUFACTURING NC241,,12ME31016-13ME31006,D
MF40603,COMPUTER INTEGRATED MANUFACTURING NC242,,13ME31007-13MF10006,D
MF40603,COMPUTER INTEGRATED MANUFACTURING NC243,,13MF10007-13MF10023,C
Subject,Subject Name,Room No,Subdivision,Sitting Pattern
No,,,,
MF40603,COMPUTER INTEGRATED MANUFACTURING,NC244,13MF10025-13MF3IM07,C
MF40603,COMPUTER INTEGRATED MANUFACTURING,NR223,13MF3IM08-13MF3IM17,G
MI31005,VENTILATION AND CLIMATE CONTROL,F232,10MI10001-14MI10007,C
MI31005,VENTILATION AND CLIMATE CONTROL,NC141,14MI10008-14MI10026,F
MI31005,VENTILATION AND CLIMATE CONTROL,NC142,14MI10027-14MI10037,F
MI31005,VENTILATION AND CLIMATE CONTROL,NC241,14MI31001-14MI31013,F
MI31005,VENTILATION AND CLIMATE CONTROL,NR322,14MI31014-14MI3FP01,G
NA31007,VIBRATION OF FLOATING STRUCTURES,NR223,10NA10010-13NA10020,B
NA31007,VIBRATION OF FLOATING STRUCTURES,NC243,14NA10001-14NA10015,D
NA31007,VIBRATION OF FLOATING STRUCTURES,NC244,14NA10016-14NA30002,D
NA31007,VIBRATION OF FLOATING STRUCTURES,NR223,14NA30003-14NA30017,H
NA31007,VIBRATION OF FLOATING STRUCTURES,NR224,14NA30018-14NA3FP19,G
PH41023,STATISTICAL PHYSICS-I,F232,09PH2018-13PH20014,D
PH41023,STATISTICAL PHYSICS-I,NC141,13PH20015-15PH40001,G
PH41023,STATISTICAL PHYSICS-I,NC142,15PH40002-15PH40022,G
PH41023,STATISTICAL PHYSICS-I,NR322,15PH40023-15PH40047,H
Subject,Subject Name,Room No,Subdivision,Sitting Pattern
No,,,,
HS13001,ENGLISH FOR COMMUNICATION,V1,10AG10020-16AG10023,G
HS13001,ENGLISH FOR COMMUNICATION,V2,16AG10024-16AR10028,A
HS13001,ENGLISH FOR COMMUNICATION,F116,16AR10029-16BT10020,A
HS13001,ENGLISH FOR COMMUNICATION,F142,16BT10021-16CE10020,B
HS13001,ENGLISH FOR COMMUNICATION,F232,16CE10021-16CE10051,B
HS13001,ENGLISH FOR COMMUNICATION,S301,16CE10059-16CH30009,A
HS13001,ENGLISH FOR COMMUNICATION,S302,16CH30010-16CS30008,B
HS13001,ENGLISH FOR COMMUNICATION,NR221,16CS30009-16CY20012,D
HS13001,ENGLISH FOR COMMUNICATION,NR222,16CY20013-16EC10023,D
HS13001,ENGLISH FOR COMMUNICATION,NC141,16EC10024-16EC10051,F
HS13001,ENGLISH FOR COMMUNICATION,NC142,16EC10052-16EC30017,F
HS13001,ENGLISH FOR COMMUNICATION,NR121,16EC30018-16EE10028,D
